id,created_at,text,retweet_count,tweet.retweeted
834410711958724609,2017-02-22 14:33:10,Overexpression of TET dioxygenases in seminomas associates with low levels of DNA met…|Mol Carcinog•Hejnar J https://t.co/DoZY8XruNZ,0,False
832961086370390017,2017-02-18 14:32:53,Regulation of mRNA splicing by MeCP2 via epigenetic modifications in the brain |Sci Rep•Qiu Z https://t.co/GhMNlxuB54,0,False
832961074412392448,2017-02-18 14:32:50,The prognostic relevance of serum lactate dehydrogenase and mild bone marrow reticuli…|Am J Hematol•Tefferi A https://t.co/siza4IrVWj,0,False
832961062731292672,2017-02-18 14:32:47,Primetime for Learning Genes |Genes (Basel)•Keifer J https://t.co/iye0pmHxzW,0,False
832598656171724800,2017-02-17 14:32:43,A Novel method for the simultaneous identification of methylcytosine and hydroxymethy…|Nucleic Acids Res•Kohda T https://t.co/3Ts5aMgHqC,1,False
832236263386132483,2017-02-16 14:32:42,The SIN3A/HDAC Corepressor Complex Functionally Cooperates with NANOG to Promote Plur…|Cell Rep•Wang J https://t.co/LHkWpOGO3B,0,False
832236251436560384,2017-02-16 14:32:39,Molecular Mutations and Their Cooccurrences in Cytogenetically Normal Acute Myeloid L…|Stem Cells Int•Schaar DG https://t.co/pnxtzrrVKM,0,False
831873866188218368,2017-02-15 14:32:39,MicroRNA-191 acts as a tumor promoter by modulating the TET1-p53 pathway in intrahepa…|Hepatology•Zhang ZY https://t.co/Tnb1jSx6e9,1,False
831873853768884224,2017-02-15 14:32:36,Combination Targeted Therapy to Disrupt Aberrant Oncogenic Signaling and Reverse Epig…|Cancer Discov•Levine RL https://t.co/ckuzmop5Zw,0,False
831873841865502722,2017-02-15 14:32:34,"Accurate, Direct, and High-Throughput Analyses of a Broad Spectrum of Endogenously Ge…|Anal Chem•Olinski R https://t.co/WPWnR3gyoK",0,False
831511449637773314,2017-02-14 14:32:32,Simple and cost-effective fluorescent labeling of 5-hydroxymethylcytosine |Methods Appl Fluoresc•Ebenstein Y https://t.co/gEF31fcWlB,1,False
831511437537222657,2017-02-14 14:32:30,Vitamin C down-regulate apo(a) expression via Tet2-dependent DNA demethylation in Hep…|Int J Biol Macromol•Wang Z https://t.co/74ZCMRtvnH,0,False
830786633016369153,2017-02-12 14:32:23,Refractory anemia with ring sideroblasts (RARS) and RARS with thrombocytosis (RARS-T…|Am J Hematol•Tefferi A https://t.co/bOJpwkBWIs,0,False
830786620991246336,2017-02-12 14:32:20,"Convenient expression, purification and quantitative liquid chromatography-tandem mas…|Protein Expr Purif•Mukherji M https://t.co/VYIcCo3flJ",0,False
830061812192206848,2017-02-10 14:32:12,Epigenetic Editing of Ascl1 Gene in Neural Stem Cells by Optogenetics |Sci Rep•Zhou FC https://t.co/ummXzDEhjv,1,False
829699431364644866,2017-02-09 14:32:14,Distinct roles for TET family proteins in regulating human erythropoiesis |Blood•An X https://t.co/pByOE5DxLu,2,False
829699419213737992,2017-02-09 14:32:11,TET2 exon 2 skipping is an independent favorable prognostic factor for cytogeneticall…|Leuk Res•Wattel E https://t.co/Ffup6n4iEm,0,False
829699407247323138,2017-02-09 14:32:08,Impact of TET2 Deficiency on Iron Metabolism in Erythroblasts |Exp Hematol•Harigae H https://t.co/EbQV4grilN,0,False
828612189942476803,2017-02-06 14:31:55,Identification of cell-type-specific mutations in nodal T-cell lymphomas |Blood Cancer J•Chiba S https://t.co/rW4Q2fsZ6c,1,False
827706203203440640,2017-02-04 02:31:51,Coexisting and cooperating mutations in NPM1-mutated acute myeloid leukemia |Leuk Res•Kelley TW https://t.co/0Qe0Ostn2p,0,False
827706191476203520,2017-02-04 02:31:48,TET1 promotes cisplatin-resistance via demethylating the vimentin promoter in ovarian…|Cell Biol Int•Li X https://t.co/gsRKdHkykk,0,False
827706179698597889,2017-02-04 02:31:45,Angioimmunoblastic T cell lymphoma: novel molecular insights by mutation profiling |Oncotarget•Du MQ https://t.co/2k4Ahn0TVl,4,False
826800156003627008,2017-02-01 14:31:33,Epigenomic landscape of 5-hydroxymethylcytosine reveals its transcriptional regulatio…|Br J Cancer•Chen X https://t.co/S2Kr1NZdUy,2,False
825712963877081092,2017-01-29 14:31:26,The cysteine-rich domain of TET2 binds preferentially to mono- and dimethylated histo…|J Biochem•Kobayashi A https://t.co/h56WDKUxnx,0,False
825712951763955712,2017-01-29 14:31:23,A TET2-DNMT1 Complex Prevents Abnormal DNA Methylation |Cancer Discov• https://t.co/QNTzTDywuY,0,False
825712939772452864,2017-01-29 14:31:20,H(O)TA: estimation of DNA methylation and hydroxylation levels and efficiencies from…|Bioinformatics•Wolf V https://t.co/bCI7dcXLCZ,0,False
825350536455000066,2017-01-28 14:31:16,Early-life stress links 5-hydroxymethylcytosine to anxiety-related behaviors |Epigenetics•Alisch RS https://t.co/e1ojhIInJ8,1,False
824988132395278340,2017-01-27 14:31:12,Correlated 5-Hydroxymethylcytosine (5hmC) and Gene Expression Profiles Underpin Gene…|PLOS One•Hsu MT https://t.co/MPoL2qyfoM,0,False
824625724019466240,2017-01-26 14:31:08,Label free detection of 5'hydroxymethylcytosine within CpG islands using optical sens…|Biosens Bioelectron•Armani AM https://t.co/oXDJInjnwz,0,False
824263354696863744,2017-01-25 14:31:12,ZnO nanoparticles induced reactive oxygen species promotes multimodal cyto- and epige…|Toxicol Sci•Irudayaraj J https://t.co/3DRnhgijB7,0,False
824263342797660160,2017-01-25 14:31:09,The 5-hydroxymethylcytosine (5hmC) reader Uhrf2 is required for normal levels of 5hmC…|J Biol Chem•Wong J https://t.co/14xnzeZXBJ,1,False
824263330873282560,2017-01-25 14:31:06,Genetic Variants in Epigenetic Pathways and Risks of Multiple Cancers in…|Cancer Epidemiol Biomarkers Prev•Ulrich CM https://t.co/YCV1BbUcNf,2,False
824263319053746176,2017-01-25 14:31:03,The methylation of nuclear and mitochondrial DNA in ageing phenotypes and longevity |Mech Ageing Dev•Bellizzi D https://t.co/SaQn5si7W4,1,False
824263306823073796,2017-01-25 14:31:01,"Tetrachloro-1,4-benzoquinone induces apoptosis of mouse embryonic stem cells |J Environ Sci (China)•Wang H https://t.co/jZxDlV0aQo",0,False
824263294697410560,2017-01-25 14:30:58,"Elevated 5-hydroxymethycytosine and cell apoptosis induced by tetrachloro-1,4-benzoqu…|J Environ Sci (China)•Zhang H https://t.co/ONmUnvbBeS",0,False
823991486475685889,2017-01-24 20:30:54,Ascorbic Acid Increases Demethylation in Somatic Cell Nuclear Transfer Embryos of…|Asian-Australas J Anim Sci•Lee S https://t.co/qPwUsx7jMX,0,False
822813662259789825,2017-01-21 14:30:38,Acetylation Enhances TET2 Function in Protecting against Abnormal DNA Methylation dur…|Mol Cell•Baylin SB https://t.co/mxBPoChVIV,2,False
822813649999826944,2017-01-21 14:30:35,Clonal hematopoiesis associated with Tet2 deficiency accelerates atherosclerosis deve…|Science•Walsh K https://t.co/cWPSHPA9Eh,1,False
822451253716262913,2017-01-20 14:30:33,TET-mediated hydroxymethylcytosine at the Pparγ locus is required for initiation of a…|Int J Obes (Lond)•Park YJ https://t.co/MSJlgGrk4x,0,False
822451241733079046,2017-01-20 14:30:31,Medium throughput bisulfite sequencing for accurate detection of 5-methylcytosine and…|BMC Genomics•Ernst C https://t.co/nvT8tLzy9P,0,False
822088835802595329,2017-01-19 14:30:26,"Genomic characteristics of pancreatic squamous cell carcinoma, an investigation by us…|Oncotarget•Li W https://t.co/QGZh4TRWgg",6,False
821364040261742593,2017-01-17 14:30:22,Tumors smother their epigenome |Mol Cell Oncol•Lambrechts D https://t.co/Y0cfRYPu5C,0,False
821364026479230977,2017-01-17 14:30:18,A genome-wide profiling of brain DNA hydroxymethylation in Alzheimer's disease |Alzheimers Dement•Bennett DA https://t.co/ysMH2nt6rT,1,False
820276811611283457,2017-01-14 14:30:06,Recurrent IDH2 R172X mutations in sinonasal undifferentiated carcinoma |Mod Pathol•Sholl LM https://t.co/fq8AjEaGzr,0,False
819914406989623296,2017-01-13 14:30:02,Aid is a key regulator of myeloid/erythroid differentiation and DNA methylation in he…|Blood•Levine RL https://t.co/uimvb99JvW,0,False
819552013113434113,2017-01-12 14:30:01,Tet1 in Nucleus Accumbens Opposes Depression- and Anxiety-Like Behaviors |Neuropsychopharmacology•Nestler EJ https://t.co/EUOWx2aatq,0,False
819552001138622465,2017-01-12 14:29:58,A CpG island methylator phenotype in acute myeloid leukemia independent of IDH mutati…|Leukemia•Issa JP https://t.co/yS7PDupKvz,1,False
819370807973453826,2017-01-12 02:29:58,A targeted next-generation sequencing in the molecular risk stratification of adult a…|Cancer Med•Chiu CF https://t.co/1KnKcdktwf,0,False
819370795700920322,2017-01-12 02:29:55,"TOP2A, HELLS, ATAD2 and TET3 are Novel Prognostic Markers in Renal Cell Carcinoma |Urology•Buchner A https://t.co/Tc0SeEMavJ",0,False
818917789909954560,2017-01-10 20:29:50,Muscle Contraction Induces Acute Hydroxymethylation of the Exercise-Responsive…|Front Endocrinol (Lausanne)•Barrès R https://t.co/YftYm3csZs,0,False
817739977144430592,2017-01-07 14:29:38,Genetics and Epigenetics of Myelodysplastic Syndromes and Response to Drug Therapy: N…|Oncol Rev•Saki N https://t.co/MVUrRtuGxL,0,False
817377578512052225,2017-01-06 14:29:35,Iron Supplementation Reverses the Reduction of Hydroxymethylcytosine in Hepatic DNA A…|J Cancer Prev•Choi SW https://t.co/G8AlzfFaKc,0,False
817377566436659201,2017-01-06 14:29:32,miR-125b promotes MLL-AF9-driven murine acute myeloid leukemia involving a VEGFA-medi…|Blood•Lu J https://t.co/OODz7MhJNN,0,False
817015155947020290,2017-01-05 14:29:27,NEIL3-Dependent Regulation of Cardiac Fibroblast Proliferation Prevents Myocardial Ru…|Cell Rep•Finsen AV https://t.co/9hQDc06x8x,0,False
817015142705610752,2017-01-05 14:29:24,Chemical Modifications to RNA: a New Layer of Gene Expression Regulation |ACS Chem Biol•Yi C https://t.co/9M5gV5QS16,0,False
816652765787082752,2017-01-04 14:29:26,Comparative dynamics of 5-methylcytosine reprogramming and TET family expression du…|Theriogenology•Nasr-Esfahani MH https://t.co/WeIWwqzrnF,0,False
816652753728520192,2017-01-04 14:29:23,Epigenetic Modifiers Facilitate Induction and Pluripotency of Porcine iPSCs |Stem Cell Reports•Liu L https://t.co/k95jfz3DyP,0,False
816652741695049728,2017-01-04 14:29:20,Spectroscopic quantification of 5-hydroxymethylcytosine in genomic DNA using boric ac…|Biosens Bioelectron•Zhang J https://t.co/7qI8Xk9igD,0,False
816652729418280960,2017-01-04 14:29:18,Decreased expression of ten-eleven translocation 2 protein is associated with progres…|Br J Dermatol•Stücker M https://t.co/6szFq3UJMm,1,False
816380920726814724,2017-01-03 20:29:13,"5-Hydroxymethylcytosine correlates with epigenetic regulatory mutations, but may not…|Oncotarget•Kim DD https://t.co/YERTKM8alj",0,False
815203108011675648,2016-12-31 14:29:01,Proteome alterations associated with transformation of multiple myeloma to secondary…|Oncotarget•Slupphaug G https://t.co/S6fSIRtDos,0,False
815203094053015553,2016-12-31 14:28:58,MicroRNA-29 impairs the early phase of reprogramming process by targeting active DNA…|Stem Cell Res•Cantz T https://t.co/3xNIOEvux3,0,False
814840705034043392,2016-12-30 14:28:57,5-Hydroxymethylcytosine is a Nuclear Biomarker to Assess Biological Potential in Hist…|J Cutan Pathol•Lian CG https://t.co/LEK3BjiZmq,1,False
814840693239660545,2016-12-30 14:28:54,A driver role for GABA metabolism in controlling stem and proliferative cell state th…|Acta Neuropathol•Junier MP https://t.co/OgE94D2cLK,0,False
814840681537499136,2016-12-30 14:28:52,Urinary Measurement of Epigenetic DNA Modifications: A Non-Invasive Assessment of the…|ChemistryOpen•Olinski R https://t.co/FAeeY88o86,1,False
814840669512400896,2016-12-30 14:28:49,Recurrent genetic defects on chromosome 5q in myeloid neoplasms |Oncotarget•Maciejewski JP https://t.co/kgi8xjMsKj,0,False
814478262734757888,2016-12-29 14:28:44,DNA demethylation mediated by down-regulated TETs in the testes of rare minnow Gobioc…|Chemosphere•Wang Z https://t.co/fYMgThyMNK,0,False
814478250797735936,2016-12-29 14:28:41,Genetic basis and molecular pathophysiology of classical myeloproliferative neoplasms…|Blood•Kralovics R https://t.co/GZ2hG8ORGk,0,False
814478238206464000,2016-12-29 14:28:38,Genomics of chronic neutrophilic leukemia |Blood•Tyner JW https://t.co/dPdJF8fQbp,0,False
812394411992563712,2016-12-23 20:28:16,Convergent evidence for the molecular basis of musical traits |Sci Rep•Kanduri C https://t.co/mKxE76JA0f,0,False
812394399690670080,2016-12-23 20:28:13,Restricted TET2 expression in germinal center type B cells promotes stringent Epstein…|J Virol•Kenney SC https://t.co/DUmnjAjC0Q,0,False
811578996022353920,2016-12-21 14:28:05,Acquired TET2 mutation in one patient with familial platelet disorder with predisposi…|J Cell Mol Med•Raslova H https://t.co/GyCu6oywyK,0,False
811578983212990464,2016-12-21 14:28:02,Attenuation of genome-wide 5-methylcytosine level is an epigenetic feature of cutaneo…|Melanoma Res•Rodić N https://t.co/Mabid04JtY,1,False
811216575629955073,2016-12-20 14:27:57,Dynamics of clonal evolution in myelodysplastic syndromes |Nat Genet•Maciejewski JP https://t.co/9HkcTNz491,0,False
810944773062168576,2016-12-19 20:27:55,DNA Demethylation of the Foxp3 Enhancer Is Maintained through Modulation of Ten-Eleve…|Mol Cells•Oh KI https://t.co/WJDpOo5QXE,1,False
810129391128719361,2016-12-17 14:27:52,Distinct cellular and molecular environments support aging-related DNA methylation ch…|Epigenomics•Zhou Z https://t.co/2UsDCKBTX7,1,False
810129379271397376,2016-12-17 14:27:50,Aberrant CpG Methylation Mediates Abnormal Transcription of MAO-A Induced by Acute an…|Neurotox Res•Wang X https://t.co/CAmEylYXgi,0,False
810129367313436673,2016-12-17 14:27:47,A Fluorescence Polarization Biophysical Assay for the Naegleria DNA Hydroxylase Tet1 |ACS Med Chem Lett•Wang X https://t.co/Whbfvbr3B3,1,False
810129355514839040,2016-12-17 14:27:44,Characterization of TET and IDH gene expression in chronic lymphocytic leukemia: c…|Clin Epigenetics•Stamatopoulos B https://t.co/SeHlRdLcyG,1,False
809766958002421760,2016-12-16 14:27:42,TET1 Depletion Induces Aberrant CpG Methylation in Colorectal Cancer Cells |PLOS One•Suzuki H https://t.co/wX9b9ixeDo,1,False
809766943859175424,2016-12-16 14:27:38,Voluntary Physical Exercise Induces Expression and Epigenetic Remodeling of VegfA in…|Mol Neurobiol•Nielsen AL https://t.co/f4sUkBId0u,1,False
809404562775736320,2016-12-15 14:27:40,TREM2 upregulation correlates with 5-hydroxymethycytosine enrichment in Alzheimer's d…|Clin Epigenetics•Mendioroz M https://t.co/YFyouEQbON,1,False
809404550591303680,2016-12-15 14:27:37,Methylation profiling by bisulfite sequencing analysis of the mtDNA Non-Coding Region…|Mitochondrion•Lauri A https://t.co/YzkPovdrAp,0,False
809404536678821888,2016-12-15 14:27:34,[111th Scientific Meeting of the Japanese Society of Internal Medicine: Symposi…|Nihon Naika Gakkai Zasshi•Shimoda K https://t.co/cPSLXPQT7v,0,False
809042128126910464,2016-12-14 14:27:29,5-Methylcytosine (5mC) and 5-Hydroxymethylcytosine (5hmC) Enhance the DNA Binding of…|Biochemistry•Vinson C https://t.co/gwgWEHuJzo,1,False
808860926438830080,2016-12-14 02:27:27,The application of genome-wide 5-hydroxymethylcytosine studies in cancer research |Epigenomics•Meehan RR https://t.co/lmqLqdKhMj,3,False
807230108624789505,2016-12-09 14:27:10,Tet proteins influence the balance between neuroectodermal and mesodermal fate choic…|Proc Natl Acad Sci U S A•Rao A https://t.co/XLnXP7mtOq,0,False
807230096230617088,2016-12-09 14:27:07,Clonal haemopoiesis and therapy-related myeloid malignancies in elderly patients: a p…|Lancet Oncol•Padron E https://t.co/MeEF3iGlJ6,1,False
806976882470047744,2016-12-08 21:40:56,"Mapping Autosomal Recessive Intellectual Disability: Combined Microarray a…|Harripaul, R https://t.co/NcDJvfCnOZ""",0,False
806867699674411009,2016-12-08 14:27:05,A Novel method for the simultaneous identification of methylcytosine and hydroxymethy…|Nucleic Acids Res•Kohda T https://t.co/lF0MTMqbiL,0,False
806867688513421312,2016-12-08 14:27:02,Binding of MBD proteins to DNA blocks Tet1 function thereby modulating transcriptiona…|Nucleic Acids Res•Cardoso MC https://t.co/5seSFK84cO,0,False
806505284101255168,2016-12-07 14:26:58,BCL6 locus is hypermethylated in angioimmunoblastic T-cell lymphoma |Int J Hematol•Chiba S https://t.co/Tjk4KMtHrU,0,False
806142912937398272,2016-12-06 14:27:02,Mutations along a TET2 active site scaffold stall oxidation at 5-hydroxymethylcytosin…|Nat Chem Biol•Kohli RM https://t.co/Lm8CVVDnSi,0,False
806142901113614337,2016-12-06 14:26:59,Comprehensive mapping of 5-hydroxymethylcytosine epigenetic dynamics in axon regenera…|Epigenetics•Zou H https://t.co/QeVPsbqF8c,0,False
806142889688342528,2016-12-06 14:26:56,Isoform Switch of TET1 Regulates DNA Demethylation and Mouse Development |Mol Cell•Xie W https://t.co/QUUtrM3nHR,0,False
806142878380494848,2016-12-06 14:26:54,A Surveillance Mechanism Ensures Repair of DNA Lesions during Zygotic Reprogramming |Cell•Tachibana-Konwalski K https://t.co/dhZRbBQpM2,0,False
805418072626446336,2016-12-04 14:26:47,Update from the latest WHO classification of MPNs: a user's manua |Hematology Am Soc Hematol Educ Program•Maffioli M https://t.co/0WIPsb6OJp,0,False
805418061377380352,2016-12-04 14:26:44,IDH2 Mutations Define a Unique Subtype of Breast Cancer with Altered Nuclear Polarity…|Cancer Res•Schnitt SJ https://t.co/dOob0pRxJJ,2,False
805146266665525248,2016-12-03 20:26:43,Decreased 5-hydroxymethylcytosine levels correlate with cancer progression and poor s…|Oncotarget•He J https://t.co/Xm4dz5drfN,0,False
805146255399665664,2016-12-03 20:26:40,Association of 5-hydroxymethylation and 5-methylation of DNA cytosine with tissue-spe…|Epigenetics•Ehrlich M https://t.co/tmCB2Tt8ih,2,False
804783879974334464,2016-12-02 20:26:43,Adult T cell leukemia aggressivenness correlates with loss of both 5-hydroxymethylcyt…|Oncotarget•Pique C https://t.co/5Ci0btsgBh,1,False
804783868230307840,2016-12-02 20:26:41,Effect of cytostatic proline rich polypeptide-1 on tumor suppressors of inflammation…|Mol Clin Oncol•Temple HT https://t.co/Unyg0BuzB3,0,False
804783856960159744,2016-12-02 20:26:38,miR-150 exerts antileukemia activity in vitro and in vivo through regulating genes in…|Cell Death Dis•Xu B https://t.co/QAH7AOxOaB,0,False
804783845048356864,2016-12-02 20:26:35,"Preleukemia: One name, many meanings |Leukemia•Leong G https://t.co/41e4NrgFxu",0,False
